Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
16-Jun-05,-,-,-,1021.37,-,-
17-Jun-05,-,-,-,1021.26,-,-
20-Jun-05,-,-,-,1032.29,-,-
21-Jun-05,-,-,-,1039.91,-,-
22-Jun-05,-,-,-,1047.23,-,-
23-Jun-05,-,-,-,1044.06,-,-
24-Jun-05,-,-,-,1050.59,-,-
27-Jun-05,-,-,-,1056.66,-,-
28-Jun-05,-,-,-,1039.76,-,-
29-Jun-05,-,-,-,1051.06,-,-
30-Jun-05,-,-,-,1059,-,-
01-Jul-05,-,-,-,1047.26,-,-
04-Jul-05,-,-,-,1053.63,-,-
05-Jul-05,-,-,-,1049.42,-,-
06-Jul-05,-,-,-,1052.78,-,-
07-Jul-05,-,-,-,1019.46,-,-
08-Jul-05,-,-,-,1019.21,-,-
11-Jul-05,-,-,-,1021.94,-,-
12-Jul-05,-,-,-,1025.8,-,-
13-Jul-05,-,-,-,1012.04,-,-
14-Jul-05,-,-,-,1014.23,-,-
15-Jul-05,-,-,-,1032.57,-,-
18-Jul-05,-,-,-,1036.09,-,-
19-Jul-05,-,-,-,1038.08,-,-
20-Jul-05,-,-,-,1048.48,-,-
21-Jul-05,-,-,-,1047.42,-,-
22-Jul-05,-,-,-,1064.52,-,-
25-Jul-05,-,-,-,1075.14,-,-
26-Jul-05,-,-,-,1071.51,-,-
27-Jul-05,-,-,-,1077.63,-,-
29-Jul-05,-,-,-,1065.1,-,-
01-Aug-05,-,-,-,1074.64,-,-
02-Aug-05,-,-,-,1121.12,-,-
03-Aug-05,-,-,-,1110.77,-,-
04-Aug-05,-,-,-,1113.8,-,-
05-Aug-05,-,-,-,1113.21,-,-
08-Aug-05,-,-,-,1094.76,-,-
09-Aug-05,-,-,-,1086.53,-,-
10-Aug-05,-,-,-,1103.79,-,-
11-Aug-05,-,-,-,1095.9,-,-
12-Aug-05,-,-,-,1083.47,-,-
16-Aug-05,-,-,-,1085.44,-,-
17-Aug-05,-,-,-,1110.39,-,-
18-Aug-05,-,-,-,1103,-,-
19-Aug-05,-,-,-,1108.91,-,-
22-Aug-05,-,-,-,1098.01,-,-
23-Aug-05,-,-,-,1080.47,-,-
24-Aug-05,-,-,-,1079.97,-,-
25-Aug-05,-,-,-,1084.17,-,-
26-Aug-05,-,-,-,1092.96,-,-
29-Aug-05,-,-,-,1085.98,-,-
30-Aug-05,-,-,-,1092.11,-,-
31-Aug-05,-,-,-,1105.08,-,-
01-Sep-05,-,-,-,1115.09,-,-
02-Sep-05,-,-,-,1120.4,-,-
05-Sep-05,-,-,-,1123.79,-,-
06-Sep-05,-,-,-,1126.22,-,-
08-Sep-05,-,-,-,1136.26,-,-
09-Sep-05,-,-,-,1132.76,-,-
12-Sep-05,-,-,-,1149.01,-,-
13-Sep-05,-,-,-,1157.76,-,-
14-Sep-05,-,-,-,1149.44,-,-
15-Sep-05,-,-,-,1160.2,-,-
16-Sep-05,-,-,-,1175.6,-,-
19-Sep-05,-,-,-,1189.53,-,-
20-Sep-05,-,-,-,1189.97,-,-
21-Sep-05,-,-,-,1185.1,-,-
22-Sep-05,-,-,-,1140.24,-,-
23-Sep-05,-,-,-,1143.24,-,-
26-Sep-05,-,-,-,1176.1,-,-
27-Sep-05,-,-,-,1187.76,-,-
28-Sep-05,-,-,-,1209.47,-,-
29-Sep-05,-,-,-,1213.87,-,-
30-Sep-05,-,-,-,1199.67,-,-
03-Oct-05,-,-,-,1218.05,-,-
04-Oct-05,-,-,-,1229.92,-,-
05-Oct-05,-,-,-,1220.37,-,-
06-Oct-05,-,-,-,1210.62,-,-
07-Oct-05,-,-,-,1209.44,-,-
10-Oct-05,-,-,-,1198.79,-,-
11-Oct-05,-,-,-,1206.26,-,-
13-Oct-05,-,-,-,1187.78,-,-
14-Oct-05,-,-,-,1161.22,-,-
17-Oct-05,-,-,-,1154.85,-,-
18-Oct-05,-,-,-,1149.24,-,-
19-Oct-05,-,-,-,1118.08,-,-
20-Oct-05,-,-,-,1111.23,-,-
21-Oct-05,-,-,-,1136.81,-,-
24-Oct-05,-,-,-,1125.99,-,-
25-Oct-05,-,-,-,1134.14,-,-
26-Oct-05,-,-,-,1126.87,-,-
27-Oct-05,-,-,-,1108.45,-,-
28-Oct-05,-,-,-,1089.57,-,-
31-Oct-05,-,-,-,1100.6,-,-
01-Nov-05,-,-,-,1112.89,-,-
02-Nov-05,-,-,-,1116.2,-,-
07-Nov-05,-,-,-,1133.99,-,-
08-Nov-05,-,-,-,1154.6,-,-
09-Nov-05,-,-,-,1150.02,-,-
10-Nov-05,-,-,-,1168.05,-,-
11-Nov-05,-,-,-,1195.85,-,-
14-Nov-05,-,-,-,1196.99,-,-
16-Nov-05,-,-,-,1208.06,-,-
17-Nov-05,-,-,-,1218.09,-,-
18-Nov-05,-,-,-,1218.58,-,-
21-Nov-05,-,-,-,1215.63,-,-
22-Nov-05,-,-,-,1197.59,-,-
23-Nov-05,-,-,-,1208.95,-,-
24-Nov-05,-,-,-,1216.9,-,-
25-Nov-05,-,-,-,1221.12,-,-
26-Nov-05,-,-,-,1229.32,-,-
28-Nov-05,-,-,-,1243.75,-,-
29-Nov-05,-,-,-,1253.66,-,-
30-Nov-05,-,-,-,1236.04,-,-
01-Dec-05,-,-,-,1253.21,-,-
02-Jan-06,-,-,-,1319.68,-,-
03-Jan-06,-,-,-,1338.7,-,-
04-Jan-06,-,-,-,1342.52,-,-
05-Jan-06,-,-,-,1346.32,-,-
06-Jan-06,-,-,-,1356.62,-,-
09-Jan-06,-,-,-,1362.93,-,-
10-Jan-06,-,-,-,1345.21,-,-
12-Jan-06,-,-,-,1331.47,-,-
13-Jan-06,-,-,-,1338.72,-,-
16-Jan-06,-,-,-,1329.56,-,-
17-Jan-06,-,-,-,1340.02,-,-
18-Jan-06,-,-,-,1324.64,-,-
19-Jan-06,-,-,-,1334.34,-,-
20-Jan-06,-,-,-,1349.63,-,-
23-Jan-06,-,-,-,1338.05,-,-
24-Jan-06,-,-,-,1332.04,-,-
25-Jan-06,-,-,-,1334.83,-,-
27-Jan-06,-,-,-,1340.35,-,-
30-Jan-06,-,-,-,1331.75,-,-
31-Jan-06,-,-,-,1333,-,-
01-Feb-06,-,-,-,1316.76,-,-
02-Feb-06,-,-,-,1310.87,-,-
03-Feb-06,-,-,-,1308.19,-,-
06-Feb-06,-,-,-,1324.16,-,-
07-Feb-06,-,-,-,1316.64,-,-
08-Feb-06,-,-,-,1315.62,-,-
10-Feb-06,-,-,-,1318.74,-,-
13-Feb-06,-,-,-,1323.75,-,-
14-Feb-06,-,-,-,1324.56,-,-
15-Feb-06,-,-,-,1321.14,-,-
16-Feb-06,-,-,-,1327.74,-,-
17-Feb-06,-,-,-,1306.67,-,-
20-Feb-06,-,-,-,1313.97,-,-
21-Feb-06,-,-,-,1318.66,-,-
22-Feb-06,-,-,-,1331.7,-,-
23-Feb-06,-,-,-,1335.29,-,-
24-Feb-06,-,-,-,1337.38,-,-
27-Feb-06,-,-,-,1337.23,-,-
28-Feb-06,-,-,-,1308.12,-,-
01-Mar-06,-,-,-,1304.09,-,-
02-Mar-06,-,-,-,1317.3,-,-
03-Mar-06,-,-,-,1317.09,-,-
06-Mar-06,-,-,-,1336.97,-,-
07-Mar-06,-,-,-,1336.36,-,-
08-Mar-06,-,-,-,1313,-,-
09-Mar-06,-,-,-,1316.62,-,-
10-Mar-06,-,-,-,1321.58,-,-
13-Mar-06,-,-,-,1334.49,-,-
14-Mar-06,-,-,-,1336.28,-,-
16-Mar-06,-,-,-,1352.26,-,-
17-Mar-06,-,-,-,1360.38,-,-
20-Mar-06,-,-,-,1367.26,-,-
21-Mar-06,-,-,-,1370.77,-,-
22-Mar-06,-,-,-,1367.01,-,-
23-Mar-06,-,-,-,1373.94,-,-
24-Mar-06,-,-,-,1382.43,-,-
27-Mar-06,-,-,-,1406.06,-,-
28-Mar-06,-,-,-,1406.29,-,-
29-Mar-06,-,-,-,1411.94,-,-
30-Mar-06,-,-,-,1433.87,-,-
31-Mar-06,-,-,-,1432.28,-,-
03-Apr-06,-,-,-,1462.61,-,-
04-Apr-06,-,-,-,1479.94,-,-
05-Apr-06,-,-,-,1477.94,-,-
07-Apr-06,-,-,-,1449.46,-,-
10-Apr-06,-,-,-,1461.36,-,-
12-Apr-06,-,-,-,1442.98,-,-
13-Apr-06,-,-,-,1438.83,-,-
17-Apr-06,-,-,-,1451.01,-,-
18-Apr-06,-,-,-,1484.95,-,-
19-Apr-06,-,-,-,1501.95,-,-
20-Apr-06,-,-,-,1530.41,-,-
21-Apr-06,-,-,-,1521.09,-,-
24-Apr-06,-,-,-,1529.96,-,-
25-Apr-06,-,-,-,1510.55,-,-
26-Apr-06,-,-,-,1556.18,-,-
27-Apr-06,-,-,-,1530.4,-,-
28-Apr-06,-,-,-,1537.95,-,-
29-Apr-06,-,-,-,1545.18,-,-
02-May-06,-,-,-,1557.52,-,-
03-May-06,-,-,-,1568.08,-,-
04-May-06,-,-,-,1597.24,-,-
05-May-06,-,-,-,1624.06,-,-
08-May-06,-,-,-,1652.53,-,-
09-May-06,-,-,-,1669.75,-,-
10-May-06,-,-,-,1702.36,-,-
11-May-06,-,-,-,1648.38,-,-
12-May-06,-,-,-,1604.73,-,-
15-May-06,-,-,-,1538.19,-,-
16-May-06,-,-,-,1538.32,-,-
17-May-06,-,-,-,1595.73,-,-
18-May-06,-,-,-,1492.55,-,-
19-May-06,-,-,-,1445.56,-,-
22-May-06,-,-,-,1351.91,-,-
23-May-06,-,-,-,1402.42,-,-
24-May-06,-,-,-,1357.95,-,-
25-May-06,-,-,-,1372.58,-,-
26-May-06,-,-,-,1393.93,-,-
29-May-06,-,-,-,1387.85,-,-
30-May-06,-,-,-,1380.47,-,-
31-May-06,-,-,-,1340.42,-,-
01-Jun-06,-,-,-,1287.39,-,-
02-Jun-06,-,-,-,1332.21,-,-
05-Jun-06,-,-,-,1289.13,-,-
06-Jun-06,-,-,-,1252.27,-,-
07-Jun-06,-,-,-,1193.34,-,-
08-Jun-06,-,-,-,1110.18,-,-
09-Jun-06,-,-,-,1181.98,-,-
12-Jun-06,-,-,-,1157.98,-,-
13-Jun-06,-,-,-,1112.99,-,-
14-Jun-06,-,-,-,1122.26,-,-
15-Jun-06,-,-,-,1183.78,-,-
16-Jun-06,-,-,-,1212.08,-,-
19-Jun-06,-,-,-,1223.72,-,-
20-Jun-06,-,-,-,1217.73,-,-
21-Jun-06,-,-,-,1244.28,-,-
22-Jun-06,-,-,-,1270.87,-,-
23-Jun-06,-,-,-,1301.08,-,-
25-Jun-06,-,-,-,1308.16,-,-
26-Jun-06,-,-,-,1265.8,-,-
27-Jun-06,-,-,-,1270.46,-,-
28-Jun-06,-,-,-,1272.38,-,-
29-Jun-06,-,-,-,1274.93,-,-
30-Jun-06,-,-,-,1322.61,-,-
03-Jul-06,-,-,-,1332.32,-,-
04-Jul-06,-,-,-,1326.05,-,-
05-Jul-06,-,-,-,1344.87,-,-
06-Jul-06,-,-,-,1332.91,-,-
07-Jul-06,-,-,-,1293.34,-,-
10-Jul-06,-,-,-,1321.4,-,-
11-Jul-06,-,-,-,1318.32,-,-
12-Jul-06,-,-,-,1326.19,-,-
13-Jul-06,-,-,-,1317.02,-,-
14-Jul-06,-,-,-,1303.51,-,-
17-Jul-06,-,-,-,1245.67,-,-
18-Jul-06,-,-,-,1232.4,-,-
19-Jul-06,-,-,-,1225.52,-,-
20-Jul-06,-,-,-,1241.56,-,-
21-Jul-06,-,-,-,1216.17,-,-
24-Jul-06,-,-,-,1220.5,-,-
25-Jul-06,-,-,-,1255.74,-,-
26-Jul-06,-,-,-,1296.32,-,-
27-Jul-06,-,-,-,1300.45,-,-
28-Jul-06,-,-,-,1287.33,-,-
31-Jul-06,-,-,-,1288.74,-,-
01-Aug-06,-,-,-,1292.09,-,-
02-Aug-06,-,-,-,1302.1,-,-
03-Aug-06,-,-,-,1296.34,-,-
04-Aug-06,-,-,-,1279.98,-,-
07-Aug-06,-,-,-,1270.1,-,-
08-Aug-06,-,-,-,1293.74,-,-
09-Aug-06,-,-,-,1307.35,-,-
10-Aug-06,-,-,-,1311.85,-,-
11-Aug-06,-,-,-,1330.12,-,-
14-Aug-06,-,-,-,1366.39,-,-
16-Aug-06,-,-,-,1410.66,-,-
17-Aug-06,-,-,-,1396.45,-,-
18-Aug-06,-,-,-,1419.48,-,-
21-Aug-06,-,-,-,1419.99,-,-
22-Aug-06,-,-,-,1401.56,-,-
23-Aug-06,-,-,-,1395.2,-,-
24-Aug-06,-,-,-,1418.88,-,-
25-Aug-06,-,-,-,1434.75,-,-
28-Aug-06,-,-,-,1445.34,-,-
29-Aug-06,-,-,-,1457.46,-,-
30-Aug-06,-,-,-,1471.72,-,-
31-Aug-06,-,-,-,1453.75,-,-
01-Sep-06,-,-,-,1463.33,-,-
04-Sep-06,-,-,-,1488.16,-,-
05-Sep-06,-,-,-,1488.59,-,-
06-Sep-06,-,-,-,1498.21,-,-
07-Sep-06,-,-,-,1479.89,-,-
08-Sep-06,-,-,-,1492.72,-,-
11-Sep-06,-,-,-,1452.31,-,-
12-Sep-06,-,-,-,1449.55,-,-
13-Sep-06,-,-,-,1470.97,-,-
14-Sep-06,-,-,-,1475.12,-,-
15-Sep-06,-,-,-,1479.93,-,-
18-Sep-06,-,-,-,1480.42,-,-
19-Sep-06,-,-,-,1454.34,-,-
20-Sep-06,-,-,-,1465.86,-,-
21-Sep-06,-,-,-,1485.16,-,-
22-Sep-06,-,-,-,1483.36,-,-
25-Sep-06,-,-,-,1484.33,-,-
26-Sep-06,-,-,-,1495.47,-,-
27-Sep-06,-,-,-,1496.11,-,-
28-Sep-06,-,-,-,1483.8,-,-
29-Sep-06,-,-,-,1479.64,-,-
03-Oct-06,-,-,-,1475.14,-,-
04-Oct-06,-,-,-,1465.09,-,-
05-Oct-06,-,-,-,1483.75,-,-
06-Oct-06,-,-,-,1505.75,-,-
09-Oct-06,-,-,-,1501.16,-,-
10-Oct-06,-,-,-,1496.79,-,-
11-Oct-06,-,-,-,1485.87,-,-
12-Oct-06,-,-,-,1512.09,-,-
13-Oct-06,-,-,-,1517.15,-,-
16-Oct-06,-,-,-,1521.83,-,-
17-Oct-06,-,-,-,1506.37,-,-
18-Oct-06,-,-,-,1506.58,-,-
19-Oct-06,-,-,-,1496.4,-,-
20-Oct-06,-,-,-,1489.91,-,-
21-Oct-06,-,-,-,1499.01,-,-
23-Oct-06,-,-,-,1493.67,-,-
26-Oct-06,-,-,-,1475.13,-,-
27-Oct-06,-,-,-,1505.98,-,-
30-Oct-06,-,-,-,1527,-,-
31-Oct-06,-,-,-,1522.48,-,-
01-Nov-06,-,-,-,1531.56,-,-
02-Nov-06,-,-,-,1556.68,-,-
03-Nov-06,-,-,-,1571.91,-,-
06-Nov-06,-,-,-,1565.26,-,-
07-Nov-06,-,-,-,1549.45,-,-
08-Nov-06,-,-,-,1529.02,-,-
09-Nov-06,-,-,-,1534.92,-,-
10-Nov-06,-,-,-,1543.1,-,-
13-Nov-06,-,-,-,1546.35,-,-
14-Nov-06,-,-,-,1553.77,-,-
15-Nov-06,-,-,-,1546.27,-,-
16-Nov-06,-,-,-,1541.13,-,-
17-Nov-06,-,-,-,1542.88,-,-
20-Nov-06,-,-,-,1530.55,-,-
21-Nov-06,-,-,-,1544.15,-,-
22-Nov-06,-,-,-,1543.8,-,-
23-Nov-06,-,-,-,1541.49,-,-
24-Nov-06,-,-,-,1541.05,-,-
27-Nov-06,-,-,-,1540.81,-,-
28-Nov-06,-,-,-,1526.97,-,-
29-Nov-06,-,-,-,1511.8,-,-
30-Nov-06,-,-,-,1502.17,-,-
01-Dec-06,-,-,-,1514.34,-,-
02-Jan-07,-,-,-,1536.99,-,-
03-Jan-07,-,-,-,1533.97,-,-
04-Jan-07,-,-,-,1551.53,-,-
05-Jan-07,-,-,-,1576.06,-,-
08-Jan-07,-,-,-,1574.34,-,-
09-Jan-07,-,-,-,1579.1,-,-
10-Jan-07,-,-,-,1554.12,-,-
11-Jan-07,-,-,-,1583.37,-,-
12-Jan-07,-,-,-,1620.16,-,-
15-Jan-07,-,-,-,1624.27,-,-
16-Jan-07,-,-,-,1614.28,-,-
17-Jan-07,-,-,-,1619.31,-,-
18-Jan-07,-,-,-,1647.13,-,-
19-Jan-07,-,-,-,1639.89,-,-
22-Jan-07,-,-,-,1631.33,-,-
23-Jan-07,-,-,-,1620.76,-,-
24-Jan-07,-,-,-,1633.97,-,-
25-Jan-07,-,-,-,1657.92,-,-
29-Jan-07,-,-,-,1658.85,-,-
31-Jan-07,-,-,-,1639.77,-,-
01-Feb-07,-,-,-,1641.41,-,-
02-Feb-07,-,-,-,1641.14,-,-
05-Feb-07,-,-,-,1650,-,-
06-Feb-07,-,-,-,1644.55,-,-
07-Feb-07,-,-,-,1630.33,-,-
08-Feb-07,-,-,-,1633.3,-,-
09-Feb-07,-,-,-,1615.4,-,-
12-Feb-07,-,-,-,1576.78,-,-
13-Feb-07,-,-,-,1588.11,-,-
14-Feb-07,-,-,-,1592.47,-,-
15-Feb-07,-,-,-,1610.51,-,-
19-Feb-07,-,-,-,1622.23,-,-
20-Feb-07,-,-,-,1607.57,-,-
21-Feb-07,-,-,-,1597.15,-,-
22-Feb-07,-,-,-,1580.27,-,-
23-Feb-07,-,-,-,1554.24,-,-
26-Feb-07,-,-,-,1551.06,-,-
27-Feb-07,-,-,-,1537.65,-,-
28-Feb-07,-,-,-,1502.45,-,-
01-Mar-07,-,-,-,1509.76,-,-
02-Mar-07,-,-,-,1488.66,-,-
05-Mar-07,-,-,-,1422.21,-,-
06-Mar-07,-,-,-,1449.5,-,-
07-Mar-07,-,-,-,1438.29,-,-
08-Mar-07,-,-,-,1468.01,-,-
09-Mar-07,-,-,-,1452.37,-,-
12-Mar-07,-,-,-,1466.15,-,-
13-Mar-07,-,-,-,1483.06,-,-
14-Mar-07,-,-,-,1440.38,-,-
15-Mar-07,-,-,-,1443.96,-,-
16-Mar-07,-,-,-,1438.59,-,-
19-Mar-07,-,-,-,1468.15,-,-
20-Mar-07,-,-,-,1488.75,-,-
21-Mar-07,-,-,-,1499.11,-,-
22-Mar-07,-,-,-,1530.31,-,-
23-Mar-07,-,-,-,1516.71,-,-
26-Mar-07,-,-,-,1520.52,-,-
28-Mar-07,-,-,-,1506.81,-,-
29-Mar-07,-,-,-,1516.77,-,-
30-Mar-07,-,-,-,1520.53,-,-
02-Apr-07,-,-,-,1467.2,-,-
03-Apr-07,-,-,-,1497.17,-,-
04-Apr-07,-,-,-,1512.45,-,-
05-Apr-07,-,-,-,1519.36,-,-
09-Apr-07,-,-,-,1551.17,-,-
10-Apr-07,-,-,-,1565.71,-,-
11-Apr-07,-,-,-,1567.37,-,-
12-Apr-07,-,-,-,1542.84,-,-
13-Apr-07,-,-,-,1560.06,-,-
16-Apr-07,-,-,-,1600.51,-,-
17-Apr-07,-,-,-,1613.71,-,-
18-Apr-07,-,-,-,1616.5,-,-
19-Apr-07,-,-,-,1610.82,-,-
20-Apr-07,-,-,-,1646.23,-,-
23-Apr-07,-,-,-,1656.22,-,-
24-Apr-07,-,-,-,1673.25,-,-
25-Apr-07,-,-,-,1693.57,-,-
26-Apr-07,-,-,-,1703.73,-,-
27-Apr-07,-,-,-,1674.18,-,-
30-Apr-07,-,-,-,1687.21,-,-
03-May-07,-,-,-,1721.5,-,-
04-May-07,-,-,-,1710.85,-,-
07-May-07,-,-,-,1727.14,-,-
08-May-07,-,-,-,1703.22,-,-
09-May-07,-,-,-,1700.02,-,-
10-May-07,-,-,-,1682.89,-,-
11-May-07,-,-,-,1682.43,-,-
14-May-07,-,-,-,1724.84,-,-
15-May-07,-,-,-,1729.38,-,-
16-May-07,-,-,-,1744.66,-,-
17-May-07,-,-,-,1780.99,-,-
18-May-07,-,-,-,1778.1,-,-
21-May-07,-,-,-,1821.59,-,-
22-May-07,-,-,-,1825.69,-,-
23-May-07,-,-,-,1803.3,-,-
24-May-07,-,-,-,1774.8,-,-
25-May-07,-,-,-,1779.41,-,-
28-May-07,-,-,-,1789.69,-,-
29-May-07,-,-,-,1802.67,-,-
30-May-07,-,-,-,1786.8,-,-
31-May-07,-,-,-,1799.82,-,-
01-Jun-07,-,-,-,1802.34,-,-
04-Jun-07,-,-,-,1773.77,-,-
05-Jun-07,-,-,-,1776.52,-,-
06-Jun-07,-,-,-,1728.74,-,-
07-Jun-07,-,-,-,1714.01,-,-
08-Jun-07,-,-,-,1708.62,-,-
11-Jun-07,-,-,-,1722.43,-,-
12-Jun-07,-,-,-,1729,-,-
13-Jun-07,-,-,-,1712.52,-,-
14-Jun-07,-,-,-,1732.11,-,-
15-Jun-07,-,-,-,1731.77,-,-
18-Jun-07,-,-,-,1727.8,-,-
19-Jun-07,-,-,-,1766.02,-,-
20-Jun-07,-,-,-,1771.74,-,-
21-Jun-07,-,-,-,1785.21,-,-
22-Jun-07,-,-,-,1774.28,-,-
25-Jun-07,-,-,-,1776.24,-,-
26-Jun-07,-,-,-,1788.82,-,-
27-Jun-07,-,-,-,1774.42,-,-
28-Jun-07,-,-,-,1771.51,-,-
29-Jun-07,-,-,-,1778.37,-,-
02-Jul-07,-,-,-,1776.37,-,-
03-Jul-07,-,-,-,1778.46,-,-
04-Jul-07,-,-,-,1771.46,-,-
05-Jul-07,-,-,-,1767.73,-,-
06-Jul-07,-,-,-,1762.26,-,-
09-Jul-07,-,-,-,1772.24,-,-
10-Jul-07,-,-,-,1771.79,-,-
11-Jul-07,-,-,-,1774.42,-,-
12-Jul-07,-,-,-,1780.54,-,-
13-Jul-07,-,-,-,1806.49,-,-
16-Jul-07,-,-,-,1815.89,-,-
17-Jul-07,-,-,-,1825.18,-,-
18-Jul-07,-,-,-,1816.21,-,-
19-Jul-07,-,-,-,1842.25,-,-
20-Jul-07,-,-,-,1839.94,-,-
23-Jul-07,-,-,-,1856.53,-,-
24-Jul-07,-,-,-,1855.42,-,-
25-Jul-07,-,-,-,1854.08,-,-
26-Jul-07,-,-,-,1875.44,-,-
27-Jul-07,-,-,-,1807.37,-,-
30-Jul-07,-,-,-,1811.33,-,-
31-Jul-07,-,-,-,1839.95,-,-
01-Aug-07,-,-,-,1765.52,-,-
02-Aug-07,-,-,-,1767.44,-,-
03-Aug-07,-,-,-,1776.74,-,-
06-Aug-07,-,-,-,1758.12,-,-
07-Aug-07,-,-,-,1780,-,-
08-Aug-07,-,-,-,1819.77,-,-
09-Aug-07,-,-,-,1781.67,-,-
10-Aug-07,-,-,-,1752.67,-,-
13-Aug-07,-,-,-,1761.72,-,-
14-Aug-07,-,-,-,1771.4,-,-
16-Aug-07,-,-,-,1707.6,-,-
17-Aug-07,-,-,-,1667.07,-,-
20-Aug-07,-,-,-,1713.17,-,-
21-Aug-07,-,-,-,1658.49,-,-
22-Aug-07,-,-,-,1680.51,-,-
23-Aug-07,-,-,-,1652.2,-,-
24-Aug-07,-,-,-,1674.5,-,-
27-Aug-07,-,-,-,1714.46,-,-
28-Aug-07,-,-,-,1729.69,-,-
29-Aug-07,-,-,-,1763.25,-,-
30-Aug-07,-,-,-,1765.93,-,-
31-Aug-07,-,-,-,1794.55,-,-
03-Sep-07,-,-,-,1790.19,-,-
04-Sep-07,-,-,-,1799.73,-,-
05-Sep-07,-,-,-,1794.48,-,-
06-Sep-07,-,-,-,1806.16,-,-
07-Sep-07,-,-,-,1806.12,-,-
10-Sep-07,-,-,-,1814.11,-,-
11-Sep-07,-,-,-,1820.71,-,-
12-Sep-07,-,-,-,1818.36,-,-
13-Sep-07,-,-,-,1831.94,-,-
14-Sep-07,-,-,-,1823.56,-,-
17-Sep-07,-,-,-,1822.29,-,-
18-Sep-07,-,-,-,1853.65,-,-
19-Sep-07,-,-,-,1929.06,-,-
20-Sep-07,-,-,-,1950.8,-,-
21-Sep-07,-,-,-,2024.84,-,-
24-Sep-07,-,-,-,2081.89,-,-
25-Sep-07,-,-,-,2116.78,-,-
26-Sep-07,-,-,-,2118.65,-,-
27-Sep-07,-,-,-,2126.5,-,-
28-Sep-07,-,-,-,2126.16,-,-
01-Oct-07,-,-,-,2181.98,-,-
03-Oct-07,-,-,-,2219.84,-,-
04-Oct-07,-,-,-,2194.64,-,-
05-Oct-07,-,-,-,2197.08,-,-
08-Oct-07,-,-,-,2123.06,-,-
09-Oct-07,-,-,-,2220.66,-,-
10-Oct-07,-,-,-,2247.1,-,-
11-Oct-07,-,-,-,2302.88,-,-
12-Oct-07,-,-,-,2289.6,-,-
15-Oct-07,-,-,-,2394.14,-,-
16-Oct-07,-,-,-,2381.76,-,-
17-Oct-07,-,-,-,2329.76,-,-
18-Oct-07,-,-,-,2275.31,-,-
19-Oct-07,-,-,-,2221.25,-,-
22-Oct-07,-,-,-,2202.03,-,-
23-Oct-07,-,-,-,2320.45,-,-
24-Oct-07,-,-,-,2313.04,-,-
25-Oct-07,-,-,-,2327.11,-,-
26-Oct-07,-,-,-,2383.77,-,-
29-Oct-07,-,-,-,2475.37,-,-
30-Oct-07,-,-,-,2467.75,-,-
31-Oct-07,-,-,-,2509.68,-,-
01-Nov-07,-,-,-,2547.68,-,-
02-Nov-07,-,-,-,2608.14,-,-
05-Nov-07,-,-,-,2594.63,-,-
06-Nov-07,-,-,-,2598.31,-,-
07-Nov-07,-,-,-,2623.86,-,-
